title,year,cinema_link,stars, wikipediaLink, sale, duration, year, poster, language
لانتوری, 1394, http://www.cinema-theatre.com/performance_3460/فیلم-لانتوری/,باران کوثری ، نوید محمدزاده ، مریم پالیزبان ، رضا بهبودی ، حسین پاکدل ، ستاره پسیانی ، بهناز جعفری ، سیاوش چراغی پور ، اردشیر رستمی ، بهرنگ علوی ، نادر فلاح ، مهدی کوشکی ، نظام الدین کیایی ، پریوش نظریه ، فاطمه نقوی|,,,,,,
مات, 1394, http://www.cinema-theatre.com/performance_3519/فیلم-مات/,,,,,,,
ماحی, 1394, http://www.cinema-theatre.com/performance_3513/فیلم-ماحی/,مهران احمدی ، همایون ارشادی ، احسان امانی ، آناهیتا نعمتی|,,,,,,
مادر قلب اتمی, 1394, http://www.cinema-theatre.com/performance_3563/مادر-قلب-اتمی/,محمدرضا گلزار ، ترانه علیدوستی ، پگاه آهنگرانی ، مهرداد صدیقیان|,,,,,,
مالاریا, 1394, http://www.cinema-theatre.com/performance_3583/فیلم-مالاریا/,ساعد سهیلی ، آذرخش فراهانی ، ساغر قناعت ، آزاده نامداری|,,,,,,
ماه در جنگل, 1394, http://www.cinema-theatre.com/performance_3579/فیلم-ماه-در-جنگل/,لادن مستوفی ، آزیتا حاجیان ، کیوان زند ، علی عظیمی|,,,,,,
متولد 65, 1394, http://www.cinema-theatre.com/performance_3490/فیلم-متولد-65/,هنگامه حمیدزاده ، پدرام شریفی|,,,,,,
مشکل گیتی, 1394, http://www.cinema-theatre.com/performance_3493/فیلم-مشکل-گیتی/,حمید فرخ نژاد ، یکتا ناصر ، امیرحسین رستمی ، بهنوش بختیاری ، رویا نونهالی ، امید روحانی ، پانته‌آ مهدی‌نیا ، رامین ناصرنصیر|,,,,,,
ممیرو, 1394, http://www.cinema-theatre.com/performance_3458/فیلم-ممیرو/,یدالله شادمانی ، میثم فرهومند ، فاطمه بهادر ، پریسا واصلی ، مهیار آب روان ، منوچهر اشکویی ، طلوع جهانبازی|,,,,,,
من, 1394, http://www.cinema-theatre.com/performance_3463/فیلم-من/,لیلا حاتمی ، بهنوش بختیاری ، علیرضا استادی ، امیر جدیدی|,,,,,,
من سالوادور نیستم, 1394, http://www.cinema-theatre.com/performance_3421/فیلم-من-سالوادور-نیستم/,رضا عطاران ، یکتا ناصر ، مهدی محرابی ، ژیلا صادقی|,,,,,,
من ناصر حجازی هستم, 1394, http://www.cinema-theatre.com/performance_3442/فیلم-من-ناصر-حجازی-هستم/,,,,,,,
من و شارمین, 1394, http://www.cinema-theatre.com/performance_3580/فیلم-من-و-شارمین/,ویشکا آسایش ، پژمان بازغی ، مجید صالحی ، سحر قریشی ، نیما شاهرخ شاهی ، رامین ناصرنصیر ، محمود جعفری ، زهره حمیدی ، گوهر خیراندیش ، پوراندخت مهیمن|, https://fa.wikipedia.org//wiki/%D9%85%D9%86_%D9%88_%D8%B4%D8%A7%D8%B1%D9%85%DB%8C%D9%86, 1204625000 , , 1396, https://upload.wikimedia.org/wikipedia/fa/thumb/9/9e/Man_va_sharmin.jpg/250px-Man_va_sharmin.jpg, fa
ناردون, 1394, http://www.cinema-theatre.com/performance_3462/فیلم-ناردون/,امین حیایی ، جواد رضویان ، لیلا اوتادی ، ترلان پروانه ، مهران رجبی ، مهران غفوریان ، شهرام قائدی ، سیروس گرجستانی ، علیرضا مسعودی ، پوراندخت مهیمن ، امیر نوری ، نسرین بابایی ، سیاوش گرجستانی|,,,,,,
ناسور, 1394, http://www.cinema-theatre.com/performance_3483/فیلم-ناسور/,,,,,,,
نفس, 1394, http://www.cinema-theatre.com/performance_3492/فیلم-نفس/,مهران احمدی ، گلاره عباسی ، سیامک عبادی زاده ، پانته آ پناهیها ، سمیرا مسلمی|,,,,,,
نقطه کور, 1394, http://www.cinema-theatre.com/performance_3544/فیلم-نقطه-کور/,هانیه توسلی ، محمدرضا فروتن ، شقایق فراهانی ، خاطره اسدی ، مریم بوبانی ، علیرضا زمانی نسب ، سیداحمد محمدی ، نیکی مظفری ، حسینعلی قورچی|,,,,,,
نگار, 1394, http://www.cinema-theatre.com/performance_3582/فیلم-نگار/,نگار جواهریان ، محمدرضا فروتن ، مانی حقیقی ، اشکان خطیبی ، علیرضا آقاخانی ، افسانه بایگان ، آتیلا پسیانی ، عیسی حسینی ، علیرضا شجاع نوری ، محمد کریمی|,,,,,,
نیمه شب اتفاق افتاد, 1394, http://www.cinema-theatre.com/performance_3488/فیلم-نیمه-شب-اتفاق-افتاد/,ستاره اسکندری ، رابعه اسکویی ، حامد بهداد ، آتیلا پسیانی ، گوهر خیراندیش ، سینا رازانی ، رویا نونهالی|,,,,,,
وارونگی, 1394, http://www.cinema-theatre.com/performance_3503/فیلم-وارونگی/,سحر دولتشاهی ، علی مصفا ، ستاره پسیانی ، علیرضا آقاخانی ، رویا جاویدنیا ، شیرین یزدان بخش|,,,,,,
وقتی برگشتم, 1394, http://www.cinema-theatre.com/performance_3602/فیلم-وقتی-برگشتم/,رضا کیانیان ، رعنا آزادی ور ، افشین هاشمی ، امید روحانی ، بیتا فرهی ، سحر آربین ، احترام برومند ، حسین محب اهری ، سروش صحت ، مونا قاسمی|,,,,,,
هفت ماهگی, 1394, http://www.cinema-theatre.com/performance_3507/فیلم-هفت-ماهگی/,حامد بهداد ، هانیه توسلی ، باران کوثری ، احمد مهران فر ، پگاه آهنگرانی ، رضا بهبودی ، بهناز جعفری ، فرشته صدرعرفایی ، فرامرز روشنایی|,,,,,,
هیهات, 1394, http://www.cinema-theatre.com/performance_3424/فیلم-هیهات/,حامد بهداد ، حمید فرخ نژاد ، مینا ساداتی ، بهاران بنی احمدی ، بابک حمیدیان|,,,,,,
یادم تو را فراموش, 1394, http://www.cinema-theatre.com/performance_3735/یادم-تو-را-فراموش/,میترا حجار ، حسین یاری ، آتیلا پسیانی ، ماه چهره خلیلی ، رضا ناجی ، خشایار راد ، غزل یگانه ، بیتا عطشانی و مازیار فلاحی|,,,,,,
یتیم خانه ایران, 1394, http://www.cinema-theatre.com/performance_3489/فیلم-یتیم-خانه-ایران/,علیرام نورایی ، فرخ نعمتی ، انوشیروان ارجمند ، داریوش اسدزاده ، محمدعلی شادمان ، ایمان صفا ، شهرام تیموریان ، مهری آل آقا ، جعفر دهقان|,,,,,,
یک دزدی عاشقانه, 1394, http://www.cinema-theatre.com/performance_3443/فیلم-یک-دزدی-عاشقانه/,مهدی هاشمی ، فرهاد آئیش ، لادن مستوفی ، امیرحسین رستمی ، فرهاد نوروزی ، غلامحسین میرزایی|,,,,,,
ا باجان, 1395, http://www.cinema-theatre.com/performance_3526/فیلم-ا-باجان/,فاطمه معتمدآریا ، سعید آقاخانی ، حمید آذرنگ ، شبنم مقدمی ، محمدرضا غفاری ، فریبا متخصص ، ماهان نصیری‌ندا ، محمود نظرعلیان|,,,,,,
ا پاندیس, 1395, http://www.cinema-theatre.com/performance_3615/فیلم-ا-پاندیس/,امیرعلی دانایی ، آناهیتا نعمتی ، سیمون سیمونیان|,,,,,,
ا ذر, 1395, http://www.cinema-theatre.com/performance_3608/فیلم-ا-ذر/,حمیدرضا آذرنگ ، فرید سجادی حسینی ، نیکی کریمی ، هستی مهدوی فر ، مهران نائل|,,,,,,
ا زاد به قید شرط, 1395, http://www.cinema-theatre.com/performance_3590/فیلم-ا-زاد-به-قید-شرط/,سیامک احصائی ، علی افشاری ، لیلا اوتادی ، امیر جعفری ، امیر دلاوری ، رامین راستاد ، دیبا زاهدی ، شقایق فراهانی ، محمد کارهمت ، شکرخدا گودرزی ، بابک نوری|,,,,,,
ا س و پاس, 1395, http://www.cinema-theatre.com/performance_3487/فیلم-ا-س-و-پاس/,لیلا بلوکات ، شهرام تیموریان ، بهاره رهنما ، محمدرضا شریفی‌نیا ، مهران غفوریان ، سحر قریشی ، سیدحسام نواب صفوی ، محمدرضا هدایتی|,,,,,,
اسرافیل, 1395, http://www.cinema-theatre.com/performance_3626/فیلم-اسرافیل/,هدیه تهرانی ، پژمان بازغی ، سهیلا رضوی ، مریلا زارعی ، هدی زین العابدین ، علی عمرانی ، علی شیدایی فر ، یوسف بختیاری|,,,,,,
اشنوگل, 1395, http://www.cinema-theatre.com/performance_3606/فیلم-اشنوگل/,برزو ارجمند ، ماه چهره خلیلی ، کاوه سماک باشی ، رحیم نوروزی|, https://fa.wikipedia.org//wiki/%D8%A7%D8%B4%D9%86%D9%88%DA%AF%D9%84, 233727000 , 80 , 1396, https://upload.wikimedia.org/wikipedia/fa/thumb/9/91/Eshnougel.jpg/250px-Eshnougel.jpg, fa
اکسیدان, 1395, http://www.cinema-theatre.com/performance_3565/فیلم-اکسیدان/,علیرضا استادی ، رضا بهبودی ، امیر جعفری ، جواد عزتی ، لیندا کیانی ، شبنم مقدمی|,,,,,,
امتحان نهایی, 1395, http://www.cinema-theatre.com/performance_3543/فیلم-امتحان-نهایی/,شهاب حسینی ، لیلا زارع|,,,,,,
انزوا, 1395, http://www.cinema-theatre.com/performance_3607/فیلم-انزوا/,همایون ارشادی ، بهنوش بختیاری ، امیرعلی دانایی ، مهران رجبی ، امید روحانی ، سیامک صفری ، لعیا عباس میرزایی ، شقایق فراهانی ، اندیشه فولادوند ، لیندا کیانی|,,,,,,
ایتالیا ایتالیا, 1395, http://www.cinema-theatre.com/performance_3586/فیلم-ایتالیا-ایتالیا/,حامد کمیلی ، همایون ارشادی ، فرید سجادی حسینی ، جهانگیر میرشکاری ، محمدعلی جناب ، درنا مدنی ، سپیده راستی فر ، حسن زاهدی ، رضا سخایی ، علی ملاقلی پور ، آیدا اورنگ خدیوی ، سارا بهرامی|,,,,,,
بدون تاریخ بدون امضا, 1395, http://www.cinema-theatre.com/performance_3625/فیلم-بدون-تاریخ-بدون-امضا/,امیر آقایی ، علیرضا استادی ، هدیه تهرانی ، سعید داخ ، نوید محمدزاده|,,,,,,
بیست و یک روز بعد, 1395, http://www.cinema-theatre.com/performance_3575/فیلم-بیست-و-یک-روز-بعد/,حمیدرضا آذرنگ ، رضا استادی ، ساره بیات ، مسعود چوبین ، سینا رازانی ، امیرحسین صدیق ، جلال فاطمی ، مهدی قربانی|,,,,,,
پا تو کفش من نکن, 1395, http://www.cinema-theatre.com/performance_3571/فیلم-پا-تو-کفش-من-نکن/,محمدرضا احمدی ، احمد ایران دوست ، بهنوش بختیاری ، یوسف تیموری ، مختار سائقی ، علی صادقی ، سحر قریشی ، اردشیر کاظمی ، صدیقه کیانفر ، سیروس گرجستانی ، بهشاد مختاری ، رضا ناجی|, https://fa.wikipedia.org//wiki/%D9%BE%D8%A7_%D8%AA%D9%88_%DA%A9%D9%81%D8%B4_%D9%85%D9%86_%D9%86%DA%A9%D9%86_(%D9%81%DB%8C%D9%84%D9%85_%DB%B1%DB%B3%DB%B4%DB%B8), , 90 , 1348, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Emoji_u1f3a5.svg/30px-Emoji_u1f3a5.svg.png, fa
پینوکیو عامو سردار و ری یسعلی, 1395, http://www.cinema-theatre.com/performance_3600/فیلم-پینوکیو-عامو-سردار-و-ری-یسعلی/,اصغر جوادی ، حسین قفلی|,,,,,,
تابستان داغ, 1395, http://www.cinema-theatre.com/performance_3578/فیلم-تابستان-داغ/,علی مصفا ، پریناز ایزدیار ، صابر ابر ، مینا ساداتی ، لیلی فرهادپور|,,,,,,
ثبت با سند برابر است, 1395, http://www.cinema-theatre.com/performance_3603/فیلم-ثبت-با-سند-برابر-است/,امین حیایی ، مجید صالحی ، فرزاد حسنی ، الهام حمیدی ، سیامک اشعریون ، سپند امیرسلیمانی ، پوریا پورسرخ ، مهران رجبی ، جواد زیتونی ، محمدرضا شریفی‌نیا ، سحر قریشی|,,,,,,
حریم شخصی, 1395, http://www.cinema-theatre.com/performance_3616/فیلم-حریم-شخصی/,رعنا آزادی ور ، امیر آقایی ، بهنوش بختیاری ، اندیشه فولادوند ، میلاد کی مرام|,,,,,,
حقه باز دم دراز, 1395, http://www.cinema-theatre.com/performance_3597/فیلم-حقه-باز-دم-دراز/,احمدرضا اسعدی ، سحر ولدبیگی|,,,,,,
خانه دیگری, 1395, http://www.cinema-theatre.com/performance_3676/فیلم-خانه-دیگری/,پژمان بازغی ، علیرضا جعفری ، گوهر خیراندیش ، لیلا زارع ، رابعه مدنی ، ناصر هاشمی ، پیمان یونسی|, https://fa.wikipedia.org//wiki/%D8%AE%D8%A7%D9%86%D9%87_%D8%AF%DB%8C%DA%AF%D8%B1%DB%8C, 79976000 , , 1398, https://upload.wikimedia.org/wikipedia/fa/thumb/c/ca/Khane_Digari_Poster.jpg/250px-Khane_Digari_Poster.jpg, fa
خانه کاغذی, 1395, http://www.cinema-theatre.com/performance_3617/فیلم-خانه-کاغذی/,ستاره اسکندری ، حسین پاکدل ، مهدی پاکدل ، تینا پاکروان ، پرویز پرستویی ، ارد زند ، شقایق فراهانی ، ثریا قاسمی ، محسن قاضی مرادی ، علیرضا کمالی|,,,,,,
خرگیوش, 1395, http://www.cinema-theatre.com/performance_3637/فیلم-خرگیوش/,همایون ارشادی ، سیامک انصاری ، بابک حمیدیان ، امید روحانی ، مینا ساداتی ، ملیکا شریفی نیا ، جواد عزتی|, https://fa.wikipedia.org//wiki/%D8%AE%D8%B1%DA%AF%DB%8C%D9%88%D8%B4, 2017925000 , , 1396, https://upload.wikimedia.org/wikipedia/fa/thumb/0/00/Khargiosh_Poster.jpg/220px-Khargiosh_Poster.jpg, fa
خفه گی, 1395, http://www.cinema-theatre.com/performance_3589/فیلم-خفه-گی/,نوید محمدزاده ، ماهایا پطروسیان ، الناز شاکردوست ، پولاد کیمیایی ، پردیس احمدیه ، غلامحسین لطفی ، احسان امانی ، اسداله یکتا|,,,,,,
پسرعمو دخترعمو, 1395, http://www.cinema-theatre.com/performance_3613/فیلم-پسرعمو-دخترعمو/,مریم امیرجلالی ، مجید صالحی ، نیوشا ضیغمی ، فاطمه گودرزی ، لاله مرزبان|,,,,,,
دریاچه ماهی, 1395, http://www.cinema-theatre.com/performance_3592/فیلم-دریاچه-ماهی/,نادر فلاح ، ستاره اسکندری ، حسین باشه آهنگر ، حسن نجاریان ، ابراهیم برزیده ، علی دهکردی ، علی فرهادی ، علی نجاریان|, https://fa.wikipedia.org//wiki/%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87_%D9%85%D8%A7%D9%87%DB%8C, 26559000 , , 1396, https://upload.wikimedia.org/wikipedia/fa/thumb/a/a9/Daryacheh_Mahi_Poster.jpg/250px-Daryacheh_Mahi_Poster.jpg, fa
دعوتنامه, 1395, http://www.cinema-theatre.com/performance_3628/فیلم-دعوتنامه/,حمیدرضا آذرنگ ، بهزاد جعفری ، میترا حجار ، شقایق فراهانی|,,,,,,
رقص پا, 1395, http://www.cinema-theatre.com/performance_3596/فیلم-رقص-پا/,مهری آل آقا ، عباس احمدی مطلق ، افسر اسدی ، حمیدرضا پگاه ، نگار عابدی ، بابک میرزاخوانی ، مزدک میرعابدینی ، محمود نظرعلیان|,,,,,,
زرد, 1395, http://www.cinema-theatre.com/performance_3585/فیلم-زرد/,بهرام رادان ، ساره بیات ، مهرداد صدیقیان ، علیرضا استادی ، شهرام حقیقت دوست ، سیدعلی صالحی ، بهاره کیان افشار ، حسین مهری|,,,,,,
زیر سقف دودی, 1395, http://www.cinema-theatre.com/performance_3562/فیلم-زیر-سقف-دودی/,فرامرز روشنایی ، فرهاد اصلانی ، مریم بوبانی ، هوشنگ توکلی ، آزیتا حاجیان ، شهرام حقیقت دوست ، مریلا زارعی ، بهنوش طباطبایی ، لاله مرزبان ، ابوالفضل میری ، سیدحسام نواب صفوی|,,,,,,
